Date,Continent,Country,Category,Sub_Category,Sales,Profit,Quantity
2017-05-01,Europe,Germany,Electronics,Phones,20864,2086,139
2017-05-01,Europe,Germany,Electronics,Computers,16380,2457,82
2017-05-01,Europe,Germany,Clothing,Apparel,14785,4436,329
2017-05-01,Europe,Germany,Clothing,Accessories,5804,1161,193
2017-05-01,Europe,Germany,Furniture,Home,10529,1895,42
2017-05-01,Europe,Germany,Furniture,Office,7733,1701,26
2017-05-01,Europe,France,Electronics,Phones,20085,2008,134
2017-05-01,Europe,France,Electronics,Computers,13859,2079,69
2017-05-01,Europe,France,Clothing,Apparel,14899,4470,331
2017-05-01,Europe,France,Clothing,Accessories,7072,1414,236
2017-05-01,Europe,France,Furniture,Home,10009,1802,40
2017-05-01,Europe,France,Furniture,Office,7092,1560,24
2017-05-01,Asia,Japan,Electronics,Phones,34463,3446,230
2017-05-01,Asia,Japan,Electronics,Computers,21314,3197,107
2017-05-01,Asia,Japan,Clothing,Apparel,20926,6278,465
2017-05-01,Asia,Japan,Clothing,Accessories,8848,1770,295
2017-05-01,Asia,Japan,Furniture,Home,13804,2485,55
2017-05-01,Asia,Japan,Furniture,Office,8029,1766,27
2017-05-01,Asia,China,Electronics,Phones,36098,3610,241
2017-05-01,Asia,China,Electronics,Computers,26448,3967,132
2017-05-01,Asia,China,Clothing,Apparel,23853,7156,530
2017-05-01,Asia,China,Clothing,Accessories,10210,2042,340
2017-05-01,Asia,China,Furniture,Home,17195,3095,69
2017-05-01,Asia,China,Furniture,Office,11788,2593,39
2017-05-01,Asia,India,Electronics,Phones,11067,1107,74
2017-05-01,Asia,India,Electronics,Computers,6778,1017,34
2017-05-01,Asia,India,Clothing,Apparel,7237,2171,161
2017-05-01,Asia,India,Clothing,Accessories,3096,619,103
2017-05-01,Asia,India,Furniture,Home,5168,930,21
2017-05-01,Asia,India,Furniture,Office,2998,660,10
2017-05-01,Africa,South Africa,Electronics,Phones,5013,501,33
2017-05-01,Africa,South Africa,Electronics,Computers,2923,438,15
2017-05-01,Africa,South Africa,Clothing,Apparel,3075,922,68
2017-05-01,Africa,South Africa,Clothing,Accessories,1115,223,37
2017-05-01,Africa,South Africa,Furniture,Home,1640,295,7
2017-05-01,Africa,South Africa,Furniture,Office,1164,256,4
2017-06-01,North America,United States,Electronics,Phones,39971,3997,266
2017-06-01,North America,United States,Electronics,Computers,29736,4460,149
2017-06-01,North America,United States,Clothing,Apparel,26255,7876,583
2017-06-01,North America,United States,Clothing,Accessories,12088,2418,403
2017-06-01,North America,United States,Furniture,Home,21737,3913,87
2017-06-01,North America,United States,Furniture,Office,14364,3160,48
2017-06-01,North America,Canada,Electronics,Phones,14998,1500,100
2017-06-01,North America,Canada,Electronics,Computers,8712,1307,44
2017-06-01,North America,Canada,Clothing,Apparel,8680,2604,193
2017-06-01,North America,Canada,Clothing,Accessories,3775,755,126
2017-06-01,North America,Canada,Furniture,Home,6634,1194,27
2017-06-01,North America,Canada,Furniture,Office,4732,1041,16
2017-06-01,South America,Brazil,Electronics,Phones,12668,1267,84
2017-06-01,South America,Brazil,Electronics,Computers,8089,1213,40
2017-06-01,South America,Brazil,Clothing,Apparel,7496,2249,167
2017-06-01,South America,Brazil,Clothing,Accessories,3721,744,124
2017-06-01,South America,Brazil,Furniture,Home,5548,999,22
2017-06-01,South America,Brazil,Furniture,Office,3708,816,12
2017-06-01,Europe,United Kingdom,Electronics,Phones,27182,2718,181
2017-06-01,Europe,United Kingdom,Electronics,Computers,17946,2692,90
2017-06-01,Europe,United Kingdom,Clothing,Apparel,17188,5156,382
2017-06-01,Europe,United Kingdom,Clothing,Accessories,7438,1488,248
2017-06-01,Europe,United Kingdom,Furniture,Home,11710,2108,47
2017-06-01,Europe,United Kingdom,Furniture,Office,7168,1577,24
2017-06-01,Europe,Germany,Electronics,Phones,20122,2012,134
2017-06-01,Europe,Germany,Electronics,Computers,14295,2144,71
2017-06-01,Europe,Germany,Clothing,Apparel,12632,3790,281
2017-06-01,Europe,Germany,Clothing,Accessories,6271,1254,209
2017-06-01,Europe,Germany,Furniture,Home,9895,1781,40
2017-06-01,Europe,Germany,Furniture,Office,6585,1449,22
2017-06-01,Europe,France,Electronics,Phones,17798,1780,119
2017-06-01,Europe,France,Electronics,Computers,13120,1968,66
2017-06-01,Europe,France,Clothing,Apparel,14166,4250,315
2017-06-01,Europe,France,Clothing,Accessories,6111,1222,204
2017-06-01,Europe,France,Furniture,Home,10584,1905,42
2017-06-01,Europe,France,Furniture,Office,6876,1513,23
2017-06-01,Asia,Japan,Electronics,Phones,28440,2844,190
2017-06-01,Asia,Japan,Electronics,Computers,18358,2754,92
2017-06-01,Asia,Japan,Clothing,Apparel,19375,5812,431
2017-06-01,Asia,Japan,Clothing,Accessories,7827,1565,261
2017-06-01,Asia,Japan,Furniture,Home,13814,2487,55
2017-06-01,Asia,Japan,Furniture,Office,8937,1966,30
2017-06-01,Asia,China,Electronics,Phones,37498,3750,250
2017-06-01,Asia,China,Electronics,Computers,24312,3647,122
2017-06-01,Asia,China,Clothing,Apparel,20491,6147,455
2017-06-01,Asia,China,Clothing,Accessories,8777,1755,293
2017-06-01,Asia,China,Furniture,Home,16728,3011,67
2017-06-01,Asia,China,Furniture,Office,10365,2280,35
2017-06-01,Asia,India,Electronics,Phones,10193,1019,68
2017-06-01,Asia,India,Electronics,Computers,6540,981,33
2017-06-01,Asia,India,Clothing,Apparel,6656,1997,148
2017-06-01,Asia,India,Clothing,Accessories,2694,539,90
2017-06-01,Asia,India,Furniture,Home,4618,831,18
2017-06-01,Asia,India,Furniture,Office,3320,730,11
2017-06-01,Africa,South Africa,Electronics,Phones,4763,476,32
2017-06-01,Africa,South Africa,Electronics,Computers,2834,425,14
2017-06-01,Africa,South Africa,Clothing,Apparel,2735,820,61
2017-06-01,Africa,South Africa,Clothing,Accessories,1166,233,39
2017-06-01,Africa,South Africa,Furniture,Home,1630,293,7
2017-06-01,Africa,South Africa,Furniture,Office,1185,261,4
2017-07-01,North America,United States,Electronics,Phones,40831,4083,272
2017-07-01,North America,United States,Electronics,Computers,27799,4170,139
2017-07-01,North America,United States,Clothing,Apparel,22990,6897,511
2017-07-01,North America,United States,Clothing,Accessories,10634,2127,354
2017-07-01,North America,United States,Furniture,Home,19760,3557,79
2017-07-01,North America,United States,Furniture,Office,11616,2556,39
2017-07-01,North America,Canada,Electronics,Phones,14259,1426,95
2017-07-01,North America,Canada,Electronics,Computers,8125,1219,41
2017-07-01,North America,Canada,Clothing,Apparel,8926,2678,198
2017-07-01,North America,Canada,Clothing,Accessories,4112,822,137
2017-07-01,North America,Canada,Furniture,Home,6372,1147,25
2017-07-01,North America,Canada,Furniture,Office,4705,1035,16
2017-07-01,South America,Brazil,Electronics,Phones,12804,1280,85
2017-07-01,South America,Brazil,Electronics,Computers,7900,1185,40
2017-07-01,South America,Brazil,Clothing,Apparel,7120,2136,158
2017-07-01,South America,Brazil,Clothing,Accessories,3548,710,118
2017-07-01,South America,Brazil,Furniture,Home,5217,939,21
2017-07-01,South America,Brazil,Furniture,Office,3712,817,12
2017-07-01,Europe,United Kingdom,Electronics,Phones,26334,2633,176
2017-07-01,Europe,United Kingdom,Electronics,Computers,14899,2235,74
2017-07-01,Europe,United Kingdom,Clothing,Apparel,16015,4804,356
2017-07-01,Europe,United Kingdom,Clothing,Accessories,6811,1362,227
2017-07-01,Europe,United Kingdom,Furniture,Home,11304,2035,45
2017-07-01,Europe,United Kingdom,Furniture,Office,7844,1726,26
2017-07-01,Europe,Germany,Electronics,Phones,21674,2167,144
2017-07-01,Europe,Germany,Electronics,Computers,12479,1872,62
2017-07-01,Europe,Germany,Clothing,Apparel,13590,4077,302
2017-07-01,Europe,Germany,Clothing,Accessories,5060,1012,169
2017-07-01,Europe,Germany,Furniture,Home,10556,1900,42
2017-07-01,Europe,Germany,Furniture,Office,7138,1570,24
2017-07-01,Europe,France,Electronics,Phones,17487,1749,117
2017-07-01,Europe,France,Electronics,Computers,11892,1784,59
2017-07-01,Europe,France,Clothing,Apparel,15100,4530,336
2017-07-01,Europe,France,Clothing,Accessories,6502,1300,217
2017-07-01,Europe,France,Furniture,Home,9982,1797,40
2017-07-01,Europe,France,Furniture,Office,6594,1451,22
2017-07-01,Asia,Japan,Electronics,Phones,25374,2537,169
2017-07-01,Asia,Japan,Electronics,Computers,19012,2852,95
2017-07-01,Asia,Japan,Clothing,Apparel,16286,4886,362
2017-07-01,Asia,Japan,Clothing,Accessories,8307,1661,277
2017-07-01,Asia,Japan,Furniture,Home,11390,2050,46
2017-07-01,Asia,Japan,Furniture,Office,8712,1917,29
2017-07-01,Asia,China,Electronics,Phones,32745,3274,218
2017-07-01,Asia,China,Electronics,Computers,21616,3242,108
2017-07-01,Asia,China,Clothing,Apparel,21971,6591,488
2017-07-01,Asia,China,Clothing,Accessories,9265,1853,309
2017-07-01,Asia,China,Furniture,Home,15053,2710,60
2017-07-01,Asia,China,Furniture,Office,9479,2085,32
2017-07-01,Asia,India,Electronics,Phones,8985,898,60
2017-07-01,Asia,India,Electronics,Computers,6054,908,30
2017-07-01,Asia,India,Clothing,Apparel,6260,1878,139
2017-07-01,Asia,India,Clothing,Accessories,2574,515,86
2017-07-01,Asia,India,Furniture,Home,4057,730,16
2017-07-01,Asia,India,Furniture,Office,3022,665,10
2017-07-01,Africa,South Africa,Electronics,Phones,4580,458,31
2017-07-01,Africa,South Africa,Electronics,Computers,2925,439,15
2017-07-01,Africa,South Africa,Clothing,Apparel,2655,796,59
2017-07-01,Africa,South Africa,Clothing,Accessories,1012,202,34
2017-07-01,Africa,South Africa,Furniture,Home,1739,313,7
2017-07-01,Africa,South Africa,Furniture,Office,1168,257,4
2017-08-01,North America,United States,Electronics,Phones,45776,4578,305
2017-08-01,North America,United States,Electronics,Computers,28732,4310,144
2017-08-01,North America,United States,Clothing,Apparel,24525,7358,545
2017-08-01,North America,United States,Clothing,Accessories,11846,2369,395
2017-08-01,North America,United States,Furniture,Home,18787,3382,75
2017-08-01,North America,United States,Furniture,Office,12407,2730,41
2017-08-01,North America,Canada,Electronics,Phones,13817,1382,92
2017-08-01,North America,Canada,Electronics,Computers,9067,1360,45
2017-08-01,North America,Canada,Clothing,Apparel,8909,2673,198
2017-08-01,North America,Canada,Clothing,Accessories,3798,760,127
2017-08-01,North America,Canada,Furniture,Home,7224,1300,29
2017-08-01,North America,Canada,Furniture,Office,4999,1100,17
2017-08-01,South America,Brazil,Electronics,Phones,12104,1210,81
2017-08-01,South America,Brazil,Electronics,Computers,8777,1317,44
2017-08-01,South America,Brazil,Clothing,Apparel,7237,2171,161
2017-08-01,South America,Brazil,Clothing,Accessories,3543,709,118
2017-08-01,South America,Brazil,Furniture,Home,5950,1071,24
2017-08-01,South America,Brazil,Furniture,Office,3485,767,12
2017-08-01,Europe,United Kingdom,Electronics,Phones,23811,2381,159
2017-08-01,Europe,United Kingdom,Electronics,Computers,16523,2478,83
2017-08-01,Europe,United Kingdom,Clothing,Apparel,16393,4918,364
2017-08-01,Europe,United Kingdom,Clothing,Accessories,7165,1433,239
2017-08-01,Europe,United Kingdom,Furniture,Home,12363,2225,49
2017-08-01,Europe,United Kingdom,Furniture,Office,7949,1749,26
2017-08-01,Europe,Germany,Electronics,Phones,20395,2040,136
2017-08-01,Europe,Germany,Electronics,Computers,13050,1958,65
2017-08-01,Europe,Germany,Clothing,Apparel,14480,4344,322
2017-08-01,Europe,Germany,Clothing,Accessories,5494,1099,183
2017-08-01,Europe,Germany,Furniture,Home,10548,1899,42
2017-08-01,Europe,Germany,Furniture,Office,6488,1427,22
2017-08-01,Europe,France,Electronics,Phones,17520,1752,117
2017-08-01,Europe,France,Electronics,Computers,11729,1759,59
2017-08-01,Europe,France,Clothing,Apparel,15433,4630,343
2017-08-01,Europe,France,Clothing,Accessories,6435,1287,214
2017-08-01,Europe,France,Furniture,Home,9575,1724,38
2017-08-01,Europe,France,Furniture,Office,6557,1443,22
2017-08-01,Asia,Japan,Electronics,Phones,29616,2962,197
2017-08-01,Asia,Japan,Electronics,Computers,20009,3001,100
2017-08-01,Asia,Japan,Clothing,Apparel,19328,5798,430
2017-08-01,Asia,Japan,Clothing,Accessories,7569,1514,252
2017-08-01,Asia,Japan,Furniture,Home,11967,2154,48
2017-08-01,Asia,Japan,Furniture,Office,8830,1943,29
2017-08-01,Asia,China,Electronics,Phones,36938,3694,246
2017-08-01,Asia,China,Electronics,Computers,20999,3150,105
2017-08-01,Asia,China,Clothing,Apparel,21160,6348,470
2017-08-01,Asia,China,Clothing,Accessories,9540,1908,318
2017-08-01,Asia,China,Furniture,Home,14687,2644,59
2017-08-01,Asia,China,Furniture,Office,10831,2383,36
2017-08-01,Asia,India,Electronics,Phones,9408,941,63
2017-08-01,Asia,India,Electronics,Computers,6940,1041,35
2017-08-01,Asia,India,Clothing,Apparel,6691,2007,149
2017-08-01,Asia,India,Clothing,Accessories,2906,581,97
2017-08-01,Asia,India,Furniture,Home,4262,767,17
2017-08-01,Asia,India,Furniture,Office,2950,649,10
2017-08-01,Africa,South Africa,Electronics,Phones,4602,460,31
2017-08-01,Africa,South Africa,Electronics,Computers,2821,423,14
2017-08-01,Africa,South Africa,Clothing,Apparel,2516,755,56
2017-08-01,Africa,South Africa,Clothing,Accessories,1165,233,39
2017-08-01,Africa,South Africa,Furniture,Home,1578,284,6
2017-08-01,Africa,South Africa,Furniture,Office,1148,253,4
2017-09-01,North America,United States,Electronics,Phones,50688,5069,338
2017-09-01,North America,United States,Electronics,Computers,31531,4730,158
2017-09-01,North America,United States,Clothing,Apparel,29784,8935,662
2017-09-01,North America,United States,Clothing,Accessories,12621,2524,421
2017-09-01,North America,United States,Furniture,Home,20308,3655,81
2017-09-01,North America,United States,Furniture,Office,14741,3243,49
2017-09-01,North America,Canada,Electronics,Phones,16890,1689,113
2017-09-01,North America,Canada,Electronics,Computers,11083,1662,55
2017-09-01,North America,Canada,Clothing,Apparel,10180,3054,226
2017-09-01,North America,Canada,Clothing,Accessories,4738,948,158
2017-09-01,North America,Canada,Furniture,Home,8014,1443,32
2017-09-01,North America,Canada,Furniture,Office,5172,1138,17
2017-09-01,South America,Brazil,Electronics,Phones,12730,1273,85
2017-09-01,South America,Brazil,Electronics,Computers,9046,1357,45
2017-09-01,South America,Brazil,Clothing,Apparel,8134,2440,181
2017-09-01,South America,Brazil,Clothing,Accessories,4197,839,140
2017-09-01,South America,Brazil,Furniture,Home,6919,1245,28
2017-09-01,South America,Brazil,Furniture,Office,3878,853,13
2017-09-01,Europe,United Kingdom,Electronics,Phones,31129,3113,208
2017-09-01,Europe,United Kingdom,Electronics,Computers,17308,2596,87
2017-09-01,Europe,United Kingdom,Clothing,Apparel,18227,5468,405
2017-09-01,Europe,United Kingdom,Clothing,Accessories,8385,1677,280
2017-09-01,Europe,United Kingdom,Furniture,Home,13408,2413,54
2017-09-01,Europe,United Kingdom,Furniture,Office,9299,2046,31
2017-09-01,Europe,Germany,Electronics,Phones,24239,2424,162
2017-09-01,Europe,Germany,Electronics,Computers,15451,2318,77
2017-09-01,Europe,Germany,Clothing,Apparel,16317,4895,363
2017-09-01,Europe,Germany,Clothing,Accessories,6216,1243,207
2017-09-01,Europe,Germany,Furniture,Home,12305,2215,49
2017-09-01,Europe,Germany,Furniture,Office,8260,1817,28
2017-09-01,Europe,France,Electronics,Phones,20483,2048,137
2017-09-01,Europe,France,Electronics,Computers,14516,2177,73
2017-09-01,Europe,France,Clothing,Apparel,16867,5060,375
2017-09-01,Europe,France,Clothing,Accessories,7057,1411,235
2017-09-01,Europe,France,Furniture,Home,11153,2008,45
2017-09-01,Europe,France,Furniture,Office,6994,1539,23
2017-09-01,Asia,Japan,Electronics,Phones,30972,3097,206
2017-09-01,Asia,Japan,Electronics,Computers,22231,3335,111
2017-09-01,Asia,Japan,Clothing,Apparel,20914,6274,465
2017-09-01,Asia,Japan,Clothing,Accessories,9318,1864,311
2017-09-01,Asia,Japan,Furniture,Home,13227,2381,53
2017-09-01,Asia,Japan,Furniture,Office,8409,1850,28
2017-09-01,Asia,China,Electronics,Phones,34547,3455,230
2017-09-01,Asia,China,Electronics,Computers,24435,3665,122
2017-09-01,Asia,China,Clothing,Apparel,24589,7377,546
2017-09-01,Asia,China,Clothing,Accessories,10275,2055,342
2017-09-01,Asia,China,Furniture,Home,17937,3229,72
2017-09-01,Asia,China,Furniture,Office,12651,2783,42
2017-09-01,Asia,India,Electronics,Phones,10879,1088,73
2017-09-01,Asia,India,Electronics,Computers,7403,1110,37
2017-09-01,Asia,India,Clothing,Apparel,7093,2128,158
2017-09-01,Asia,India,Clothing,Accessories,3461,692,115
2017-09-01,Asia,India,Furniture,Home,5321,958,21
2017-09-01,Asia,India,Furniture,Office,3132,689,10
2017-09-01,Africa,South Africa,Electronics,Phones,5408,541,36
2017-09-01,Africa,South Africa,Electronics,Computers,3340,501,17
2017-09-01,Africa,South Africa,Clothing,Apparel,3129,939,70
2017-09-01,Africa,South Africa,Clothing,Accessories,1371,274,46
2017-09-01,Africa,South Africa,Furniture,Home,1725,310,7
2017-09-01,Africa,South Africa,Furniture,Office,1198,264,4
2017-10-01,North America,United States,Electronics,Phones,46126,4613,308
2017-10-01,North America,United States,Electronics,Computers,30301,4545,152
2017-10-01,North America,United States,Clothing,Apparel,31800,9540,707
2017-10-01,North America,United States,Clothing,Accessories,13911,2782,464
2017-10-01,North America,United States,Furniture,Home,21281,3831,85
2017-10-01,North America,United States,Furniture,Office,16345,3596,54
2017-10-01,North America,Canada,Electronics,Phones,16383,1638,109
2017-10-01,North America,Canada,Electronics,Computers,10548,1582,53
